SaleID,price
200000,1267.140117487647
200001,1989.8571033794196
200002,8356.353606175935
200003,1213.0550972059382
200004,2006.0205072206606
200005,1133.9198599074232
200006,440.23528960620246
200007,3139.308894555566
200008,12522.71250940959
200009,595.8608757471162
200010,636.5639292488576
200011,2715.3551899459035
200012,5663.941269848334
200013,7529.0598867407425
200014,1408.3987128352887
200015,252.8482867729277
200016,1751.243124066645
200017,8333.686799431738
200018,6915.552609517373
200019,723.6031121123685
200020,24865.71173823257
200021,7823.590852161124
200022,1966.4147254936995
200023,1537.9037666905983
200024,801.98443178032
200025,8064.282359406275
200026,545.739009843476
200027,12192.307939463783
200028,3982.9311788217783
200029,7993.75472584398
200030,17666.655889526424
200031,13338.316145093891
200032,599.4111828738418
200033,14780.682970969896
200034,862.9389462031149
200035,1991.8387005523734
200036,13930.30645234712
200037,5768.106048058865
200038,1573.1584739811121
200039,347.2003667782079
200040,603.3929472948206
200041,29168.683915369613
200042,459.03113678935836
200043,7335.279946119569
200044,18281.151919487358
200045,506.40164775999574
200046,15991.129162762343
200047,17718.607133528203
200048,2150.964330648409
200049,3150.3123022321593
200050,538.5678694290593
200051,4385.372914716117
200052,2939.313726968212
200053,501.9550431923527
200054,13387.011988162727
200055,11098.634267732346
200056,5598.615056753565
200057,3296.002925398146
200058,983.5932460620571
200059,5204.870025444682
200060,8616.038986826166
200061,1129.2277512952646
200062,5558.4755927133065
200063,8130.750210181629
200064,1282.8294543972954
200065,1661.0232497015045
200066,492.5337683415128
200067,9909.579667428885
200068,190.5449640267953
200069,16939.38545099075
200070,9026.61254683223
200071,306.8833290021153
200072,6633.6458040419975
200073,19736.87346700178
200074,4206.853650960909
200075,12957.269191552077
200076,2946.7820121278496
200077,310.9634410132457
200078,363.44351726296946
200079,3057.9572401953747
200080,3035.171884557613
200081,2103.029068559955
200082,4102.546128576907
200083,404.50429884603386
200084,1215.8166755813809
200085,1569.808158562236
200086,6997.205795606249
200087,3353.492415601475
200088,2734.6606439425304
200089,41400.16566914019
200090,2551.2077056990056
200091,192.5086681203206
200092,1500.871443197707
200093,16586.034393824186
200094,6580.652389328335
200095,5952.105476528514
200096,2616.418360975492
200097,1194.4766154166502
200098,455.3081105830308
200099,23734.40159404053
200100,21408.57885002551
200101,7245.094066076914
200102,1817.804642344385
200103,11009.6501543377
200104,5479.551343747694
200105,4412.178489664853
200106,7977.994850789595
200107,2114.875275421529
200108,14473.531758791682
200109,7751.0345392696345
200110,687.2677821634614
200111,1978.0940098126998
200112,1806.413740564355
200113,697.3450790370337
200114,2385.6112428637725
200115,1208.8624875794842
200116,14200.539859084784
200117,16853.73291521665
200118,53765.4630442103
200119,206.427449558947
200120,3133.7014344679337
200121,2425.330163434121
200122,689.0730196277632
200123,2544.3827048668595
200124,59782.55947704993
200125,602.0708916393062
200126,2997.005788343181
200127,15713.761054984347
200128,1645.4154872344543
200129,5879.237333665342
200130,3882.896711090688
200131,2586.758506741227
200132,1453.3453255893153
200133,2821.9904011109484
200134,1391.7775840750578
200135,2963.4248852421415
200136,3998.8331148709194
200137,767.4736359532801
200138,9949.103100238517
200139,6446.014980242632
200140,2806.1752093699015
200141,1479.6097866457958
200142,6096.42150602975
200143,7094.579395368854
200144,1395.559062770718
200145,6167.731752823356
200146,2644.1387300003853
200147,4453.725447669907
200148,3047.6920174899196
200149,204.53867173868497
200150,11040.36124069662
200151,4993.5001311691485
200152,637.2563455646299
200153,499.15145635746063
200154,7394.749883466945
200155,2163.103331108075
200156,16453.325240929145
200157,8154.734577028049
200158,10000.065485043924
200159,1438.6746427477992
200160,6491.0955727670635
200161,7598.928472602255
200162,6541.628441771678
200163,1029.8335475983793
200164,16588.093238494337
200165,14925.719889717875
200166,23769.863347354636
200167,3899.6501468417214
200168,38795.82814548212
200169,696.9893644567942
200170,2762.9319117102355
200171,8766.312304520465
200172,1906.014333117264
200173,36015.53180208566
200174,694.53150849502
200175,2362.8118606592784
200176,8240.273586040112
200177,5936.24651813018
200178,5333.395637431419
200179,3643.7246868171032
200180,890.9229254784906
200181,19853.602191403912
200182,4343.830417899085
200183,1503.0219700158405
200184,2193.057507761603
200185,4317.157110666408
200186,3502.0986938480246
200187,5050.581030000582
200188,10934.992156695987
200189,11577.910041627329
200190,3111.7770956863183
200191,3155.8425118626596
200192,1023.819798330459
200193,4712.762984547641
200194,7436.55979248246
