SaleID,price
200000.0,1274.0883
200001.0,1975.642
200002.0,8772.513
200003.0,1240.3009
200004.0,1986.2114
200005.0,1140.5166
200006.0,434.39282
200007.0,3102.6814
200008.0,13670.627
200009.0,597.83673
200010.0,643.0653
200011.0,2673.755
200012.0,5648.171
200013.0,6503.5503
200014.0,1053.128
200015.0,251.04239
200016.0,1750.9469
200017.0,8245.686
200018.0,6878.9697
200019.0,669.7587
200020.0,24830.76
200021.0,7540.4966
200022.0,1867.2817
200023.0,1557.5535
200024.0,779.33795
200025.0,8424.891
200026.0,492.63696
200027.0,12155.168
200028.0,3971.7935
200029.0,7907.759
200030.0,18052.244
200031.0,12879.877
200032.0,597.50903
200033.0,14845.413
200034.0,1089.0559
200035.0,2025.1506
200036.0,14017.442
200037.0,5874.8447
200038.0,1570.6262
200039.0,347.68597
200040.0,603.2623
200041.0,24809.81
200042.0,451.405
200043.0,6626.062
200044.0,18690.248
200045.0,499.63034
200046.0,15683.557
200047.0,17596.107
200048.0,2362.2998
200049.0,3064.4578
200050.0,471.91492
200051.0,4406.2007
200052.0,2797.9731
200053.0,494.25882
200054.0,12107.418
200055.0,10605.601
200056.0,4503.5947
200057.0,3305.0486
200058.0,865.29706
200059.0,5196.3413
200060.0,8051.2183
200061.0,1103.475
200062.0,5590.989
200063.0,8104.2173
200064.0,1286.7087
200065.0,1684.1917
200066.0,498.11417
200067.0,9633.413
200068.0,201.71112
200069.0,16950.887
200070.0,8670.671
200071.0,317.62784
200072.0,6736.9097
200073.0,20920.87
200074.0,4667.438
200075.0,12110.443
200076.0,3014.4265
200077.0,170.60167
200078.0,352.93454
200079.0,2877.254
200080.0,3012.5837
200081.0,2102.1614
200082.0,4251.656
200083.0,403.80002
200084.0,1208.0693
200085.0,1608.1226
200086.0,7008.4253
200087.0,3368.1653
200088.0,2419.499
200089.0,41027.633
200090.0,2442.473
200091.0,199.81966
200092.0,1484.8566
200093.0,16850.258
200094.0,6466.172
200095.0,5928.564
200096.0,2431.6426
200097.0,1175.8837
200098.0,451.4833
200099.0,32864.254
200100.0,21059.598
200101.0,7246.6636
200102.0,1803.0947
200103.0,10920.875
200104.0,5148.823
200105.0,4464.795
200106.0,8019.619
200107.0,2258.356
200108.0,14021.561
200109.0,7741.332
200110.0,733.15735
200111.0,1962.0973
200112.0,1803.826
200113.0,907.5159
200114.0,2117.9707
200115.0,1206.6035
200116.0,14239.206
200117.0,15103.722
200118.0,67590.516
200119.0,201.50186
200120.0,2990.6577
200121.0,2510.6216
200122.0,683.14453
200123.0,2563.303
200124.0,58088.65
200125.0,573.9995
200126.0,2930.1343
200127.0,16543.674
200128.0,1649.5369
200129.0,5894.406
200130.0,3885.864
200131.0,2657.8164
200132.0,1312.9816
200133.0,2878.1406
200134.0,1377.8884
200135.0,2791.814
200136.0,3980.4753
200137.0,741.2884
200138.0,9948.043
200139.0,6383.1387
200140.0,2777.6685
200141.0,1494.687
200142.0,6056.948
200143.0,4623.1763
200144.0,1446.0817
200145.0,6373.113
200146.0,2660.2263
200147.0,4481.666
200148.0,2988.6755
200149.0,205.10649
200150.0,10904.648
200151.0,4938.937
200152.0,643.363
200153.0,497.64432
200154.0,7556.35
200155.0,2644.0732
200156.0,16163.453
200157.0,8090.2925
200158.0,9878.502
200159.0,821.6349
200160.0,6815.463
200161.0,7517.158
200162.0,6678.637
200163.0,568.4431
200164.0,16442.969
200165.0,14715.303
200166.0,23339.188
200167.0,3890.764
200168.0,33812.54
200169.0,694.77167
200170.0,2804.3428
200171.0,8786.405
200172.0,1914.1786
200173.0,36327.906
200174.0,536.5512
200175.0,2491.4219
200176.0,8152.268
200177.0,6002.392
200178.0,5285.326
200179.0,3870.9692
200180.0,904.2247
200181.0,19025.502
200182.0,4516.893
200183.0,1526.7234
200184.0,2417.0417
200185.0,4203.0894
200186.0,3532.796
200187.0,4823.252
200188.0,10440.503
200189.0,10865.955
200190.0,3384.0754
200191.0,2819.63
200192.0,1074.1085
200193.0,4296.4453
200194.0,7415.191
200195.0,2253.8894
200196.0,502.75247
200197.0,21535.588
200198.0,1130.2682
200199.0,4521.2554
200200.0,470.57486
200201.0,7650.606
200202.0,2052.2146
200203.0,1572.2982
200204.0,8230.529
200205.0,5450.5845
200206.0,756.6054
200207.0,4556.607
200208.0,5952.0615
200209.0,1477.6311
200210.0,13906.507
200211.0,5325.0503
200212.0,7516.5703
200213.0,8495.293
200214.0,19421.982
200215.0,6945.83
200216.0,3314.0212
